edf_dir,label
ictal/ictal35_4.csv,1
ictal/ictal6_6.csv,1
interictal/interictal19_1.csv,0
interictal/interictal50_2.csv,0
interictal/interictal5_2.csv,0
ictal/ictal35_6.csv,1
ictal/ictal50_3.csv,1
interictal/interictal1_2.csv,0
interictal/interictal4_1.csv,0
ictal/ictal22_5.csv,1
ictal/ictal8_7.csv,1
ictal/ictal26_8.csv,1
ictal/ictal37_5.csv,1
ictal/ictal12_7.csv,1
interictal/interictal16_2.csv,0
ictal/ictal1_3.csv,1
ictal/ictal9_4.csv,1
interictal/interictal18_4.csv,0
ictal/ictal31_3.csv,1
interictal/interictal17_1.csv,0
interictal/interictal21_3.csv,0
interictal/interictal7_4.csv,0
interictal/interictal19_2.csv,0
ictal/ictal23_5.csv,1
ictal/ictal2_1.csv,1
interictal/interictal18_3.csv,0
ictal/ictal28_7.csv,1
interictal/interictal25_1.csv,0
ictal/ictal17_5.csv,1
ictal/ictal50_7.csv,1
ictal/ictal48_8.csv,1
ictal/ictal24_8.csv,1
ictal/ictal1_6.csv,1
interictal/interictal9_1.csv,0
ictal/ictal46_8.csv,1
ictal/ictal43_1.csv,1
ictal/ictal7_7.csv,1
ictal/ictal31_1.csv,1
ictal/ictal47_1.csv,1
ictal/ictal45_1.csv,1
ictal/ictal25_4.csv,1
interictal/interictal17_4.csv,0
interictal/interictal9_4.csv,0
ictal/ictal10_5.csv,1
ictal/ictal29_8.csv,1
interictal/interictal24_1.csv,0
interictal/interictal22_3.csv,0
interictal/interictal50_1.csv,0
interictal/interictal6_3.csv,0
ictal/ictal18_7.csv,1
ictal/ictal38_1.csv,1
ictal/ictal44_8.csv,1
interictal/interictal44_2.csv,0
ictal/ictal39_1.csv,1
ictal/ictal13_6.csv,1
ictal/ictal9_6.csv,1
ictal/ictal2_6.csv,1
ictal/ictal6_2.csv,1
ictal/ictal2_7.csv,1
ictal/ictal8_6.csv,1
interictal/interictal28_1.csv,0
ictal/ictal48_6.csv,1
ictal/ictal50_1.csv,1
interictal/interictal23_4.csv,0
ictal/ictal21_6.csv,1
ictal/ictal12_5.csv,1
ictal/ictal31_4.csv,1
interictal/interictal23_3.csv,0
interictal/interictal37_3.csv,0
ictal/ictal38_7.csv,1
interictal/interictal13_4.csv,0
ictal/ictal11_1.csv,1
interictal/interictal10_2.csv,0
ictal/ictal14_1.csv,1
ictal/ictal32_7.csv,1
interictal/interictal29_3.csv,0
ictal/ictal3_5.csv,1
interictal/interictal43_3.csv,0
interictal/interictal47_3.csv,0
ictal/ictal19_2.csv,1
ictal/ictal9_3.csv,1
interictal/interictal35_3.csv,0
interictal/interictal11_1.csv,0
interictal/interictal32_4.csv,0
interictal/interictal1_4.csv,0
ictal/ictal18_8.csv,1
ictal/ictal43_6.csv,1
interictal/interictal28_2.csv,0
ictal/ictal50_2.csv,1
ictal/ictal25_3.csv,1
ictal/ictal40_6.csv,1
ictal/ictal14_6.csv,1
ictal/ictal23_7.csv,1
ictal/ictal32_8.csv,1
ictal/ictal19_7.csv,1
ictal/ictal5_2.csv,1
ictal/ictal39_4.csv,1
ictal/ictal19_5.csv,1
interictal/interictal29_2.csv,0
ictal/ictal38_4.csv,1
ictal/ictal11_3.csv,1
ictal/ictal22_3.csv,1
ictal/ictal41_8.csv,1
ictal/ictal44_4.csv,1
ictal/ictal3_7.csv,1
interictal/interictal16_4.csv,0
ictal/ictal28_5.csv,1
interictal/interictal24_3.csv,0
ictal/ictal9_1.csv,1
ictal/ictal48_4.csv,1
ictal/ictal46_3.csv,1
interictal/interictal12_2.csv,0
ictal/ictal46_7.csv,1
interictal/interictal35_4.csv,0
ictal/ictal19_6.csv,1
ictal/ictal18_1.csv,1
ictal/ictal28_3.csv,1
ictal/ictal18_3.csv,1
ictal/ictal50_4.csv,1
ictal/ictal22_6.csv,1
ictal/ictal29_1.csv,1
ictal/ictal27_8.csv,1
ictal/ictal44_7.csv,1
ictal/ictal29_7.csv,1
ictal/ictal20_1.csv,1
interictal/interictal41_4.csv,0
ictal/ictal27_3.csv,1
interictal/interictal30_3.csv,0
interictal/interictal15_3.csv,0
ictal/ictal35_3.csv,1
interictal/interictal14_3.csv,0
interictal/interictal29_1.csv,0
interictal/interictal2_1.csv,0
ictal/ictal49_8.csv,1
ictal/ictal25_1.csv,1
interictal/interictal26_1.csv,0
ictal/ictal5_7.csv,1
interictal/interictal40_3.csv,0
ictal/ictal19_3.csv,1
ictal/ictal9_2.csv,1
ictal/ictal21_3.csv,1
ictal/ictal37_2.csv,1
ictal/ictal5_6.csv,1
interictal/interictal33_3.csv,0
ictal/ictal23_6.csv,1
ictal/ictal30_2.csv,1
interictal/interictal28_3.csv,0
interictal/interictal27_3.csv,0
ictal/ictal44_2.csv,1
ictal/ictal49_4.csv,1
ictal/ictal18_2.csv,1
interictal/interictal42_4.csv,0
interictal/interictal10_4.csv,0
interictal/interictal20_3.csv,0
interictal/interictal20_2.csv,0
ictal/ictal4_4.csv,1
ictal/ictal16_8.csv,1
ictal/ictal33_1.csv,1
interictal/interictal5_3.csv,0
interictal/interictal14_4.csv,0
interictal/interictal40_1.csv,0
ictal/ictal25_7.csv,1
ictal/ictal19_8.csv,1
interictal/interictal20_1.csv,0
ictal/ictal22_2.csv,1
ictal/ictal8_1.csv,1
ictal/ictal7_1.csv,1
interictal/interictal18_1.csv,0
ictal/ictal40_7.csv,1
interictal/interictal34_4.csv,0
interictal/interictal7_2.csv,0
interictal/interictal13_3.csv,0
ictal/ictal12_6.csv,1
ictal/ictal31_2.csv,1
ictal/ictal15_8.csv,1
ictal/ictal41_2.csv,1
interictal/interictal19_3.csv,0
ictal/ictal39_5.csv,1
ictal/ictal48_2.csv,1
ictal/ictal7_5.csv,1
interictal/interictal33_1.csv,0
ictal/ictal1_4.csv,1
ictal/ictal43_4.csv,1
interictal/interictal36_2.csv,0
ictal/ictal34_6.csv,1
ictal/ictal40_2.csv,1
ictal/ictal36_2.csv,1
ictal/ictal30_1.csv,1
ictal/ictal10_4.csv,1
interictal/interictal12_1.csv,0
ictal/ictal23_2.csv,1
interictal/interictal4_2.csv,0
interictal/interictal42_2.csv,0
interictal/interictal48_2.csv,0
ictal/ictal40_1.csv,1
ictal/ictal33_6.csv,1
ictal/ictal22_7.csv,1
ictal/ictal46_4.csv,1
interictal/interictal11_3.csv,0
ictal/ictal47_5.csv,1
interictal/interictal2_2.csv,0
ictal/ictal41_4.csv,1
interictal/interictal41_2.csv,0
interictal/interictal33_2.csv,0
ictal/ictal3_3.csv,1
ictal/ictal36_8.csv,1
interictal/interictal12_4.csv,0
ictal/ictal34_5.csv,1
ictal/ictal35_2.csv,1
ictal/ictal1_1.csv,1
interictal/interictal37_4.csv,0
ictal/ictal9_5.csv,1
ictal/ictal27_5.csv,1
ictal/ictal17_3.csv,1
ictal/ictal36_6.csv,1
ictal/ictal36_5.csv,1
ictal/ictal45_8.csv,1
ictal/ictal5_8.csv,1
ictal/ictal48_1.csv,1
ictal/ictal12_8.csv,1
interictal/interictal25_2.csv,0
ictal/ictal44_5.csv,1
interictal/interictal17_2.csv,0
ictal/ictal24_1.csv,1
ictal/ictal32_3.csv,1
ictal/ictal34_2.csv,1
ictal/ictal25_6.csv,1
interictal/interictal36_1.csv,0
ictal/ictal40_3.csv,1
ictal/ictal26_7.csv,1
interictal/interictal42_1.csv,0
ictal/ictal15_2.csv,1
interictal/interictal39_3.csv,0
interictal/interictal37_1.csv,0
ictal/ictal38_8.csv,1
interictal/interictal1_1.csv,0
ictal/ictal21_5.csv,1
ictal/ictal35_8.csv,1
ictal/ictal38_2.csv,1
ictal/ictal47_7.csv,1
ictal/ictal46_6.csv,1
interictal/interictal8_2.csv,0
ictal/ictal24_2.csv,1
interictal/interictal39_1.csv,0
interictal/interictal15_2.csv,0
ictal/ictal17_8.csv,1
ictal/ictal28_4.csv,1
interictal/interictal9_2.csv,0
ictal/ictal22_4.csv,1
interictal/interictal6_4.csv,0
ictal/ictal7_4.csv,1
ictal/ictal49_2.csv,1
interictal/interictal34_2.csv,0
ictal/ictal37_6.csv,1
ictal/ictal28_6.csv,1
ictal/ictal5_4.csv,1
ictal/ictal15_1.csv,1
interictal/interictal34_1.csv,0
interictal/interictal21_4.csv,0
ictal/ictal34_3.csv,1
ictal/ictal46_2.csv,1
ictal/ictal26_3.csv,1
ictal/ictal23_8.csv,1
ictal/ictal17_1.csv,1
ictal/ictal30_5.csv,1
ictal/ictal15_5.csv,1
ictal/ictal17_2.csv,1
ictal/ictal1_7.csv,1
ictal/ictal29_4.csv,1
interictal/interictal44_1.csv,0
ictal/ictal49_7.csv,1
ictal/ictal30_4.csv,1
ictal/ictal30_7.csv,1
ictal/ictal3_8.csv,1
ictal/ictal24_3.csv,1
ictal/ictal48_3.csv,1
ictal/ictal32_5.csv,1
interictal/interictal37_2.csv,0
ictal/ictal27_4.csv,1
interictal/interictal27_2.csv,0
interictal/interictal16_1.csv,0
ictal/ictal20_8.csv,1
ictal/ictal14_8.csv,1
ictal/ictal27_6.csv,1
interictal/interictal25_3.csv,0
interictal/interictal8_3.csv,0
ictal/ictal18_6.csv,1
ictal/ictal4_6.csv,1
ictal/ictal33_2.csv,1
ictal/ictal4_1.csv,1
interictal/interictal20_4.csv,0
ictal/ictal46_1.csv,1
ictal/ictal12_1.csv,1
ictal/ictal40_4.csv,1
ictal/ictal33_4.csv,1
ictal/ictal42_2.csv,1
interictal/interictal27_4.csv,0
ictal/ictal11_4.csv,1
interictal/interictal26_3.csv,0
ictal/ictal18_4.csv,1
ictal/ictal16_1.csv,1
interictal/interictal49_4.csv,0
ictal/ictal49_5.csv,1
ictal/ictal39_3.csv,1
interictal/interictal3_4.csv,0
ictal/ictal41_5.csv,1
ictal/ictal8_3.csv,1
interictal/interictal32_2.csv,0
interictal/interictal46_2.csv,0
ictal/ictal21_8.csv,1
ictal/ictal1_2.csv,1
interictal/interictal10_3.csv,0
interictal/interictal49_1.csv,0
ictal/ictal12_2.csv,1
interictal/interictal42_3.csv,0
ictal/ictal47_3.csv,1
ictal/ictal21_7.csv,1
ictal/ictal10_1.csv,1
ictal/ictal6_5.csv,1
ictal/ictal26_4.csv,1
ictal/ictal15_3.csv,1
ictal/ictal20_6.csv,1
interictal/interictal14_1.csv,0
interictal/interictal29_4.csv,0
ictal/ictal41_3.csv,1
ictal/ictal14_7.csv,1
ictal/ictal42_6.csv,1
ictal/ictal9_7.csv,1
interictal/interictal3_3.csv,0
interictal/interictal43_4.csv,0
ictal/ictal27_7.csv,1
interictal/interictal16_3.csv,0
ictal/ictal21_2.csv,1
interictal/interictal46_3.csv,0
interictal/interictal7_1.csv,0
ictal/ictal20_5.csv,1
ictal/ictal44_1.csv,1
ictal/ictal14_2.csv,1
ictal/ictal31_5.csv,1
ictal/ictal37_7.csv,1
ictal/ictal28_2.csv,1
interictal/interictal13_2.csv,0
interictal/interictal5_4.csv,0
interictal/interictal31_2.csv,0
interictal/interictal32_3.csv,0
ictal/ictal23_1.csv,1
ictal/ictal37_4.csv,1
ictal/ictal10_2.csv,1
ictal/ictal45_5.csv,1
ictal/ictal45_7.csv,1
ictal/ictal34_4.csv,1
ictal/ictal4_3.csv,1
ictal/ictal4_2.csv,1
ictal/ictal10_7.csv,1
ictal/ictal11_5.csv,1
interictal/interictal3_1.csv,0
ictal/ictal44_6.csv,1
ictal/ictal7_2.csv,1
ictal/ictal50_6.csv,1
interictal/interictal49_3.csv,0
