edf_dir,label
D/F046_9.csv,0
E/S015_1.csv,1
B/O042_4.csv,0
E/S053_7.csv,1
E/S004_32.csv,1
E/S037_19.csv,1
E/S086_26.csv,1
E/S058_13.csv,1
E/S071_19.csv,1
D/F012_4.csv,0
E/S081_9.csv,1
C/N091_10.csv,0
D/F007_1.csv,0
E/S035_5.csv,1
D/F039_3.csv,0
C/N094_2.csv,0
C/N039_6.csv,0
D/F058_6.csv,0
B/O009_10.csv,0
E/S035_9.csv,1
C/N068_10.csv,0
B/O026_15.csv,0
E/S029_27.csv,1
D/F069_2.csv,0
D/F007_3.csv,0
B/O082_14.csv,0
E/S058_20.csv,1
B/O064_15.csv,0
E/S019_4.csv,1
E/S033_10.csv,1
D/F082_7.csv,0
E/S042_10.csv,1
E/S026_3.csv,1
E/S068_17.csv,1
E/S015_21.csv,1
C/N048_14.csv,0
C/N096_9.csv,0
C/N045_16.csv,0
D/F010_3.csv,0
C/N015_3.csv,0
E/S036_29.csv,1
C/N013_10.csv,0
B/O007_3.csv,0
B/O073_9.csv,0
B/O070_9.csv,0
E/S023_31.csv,1
B/O100_1.csv,0
D/F035_9.csv,0
C/N056_13.csv,0
B/O093_3.csv,0
E/S012_1.csv,1
E/S016_25.csv,1
C/N087_14.csv,0
C/N017_15.csv,0
B/O018_16.csv,0
E/S026_25.csv,1
E/S080_23.csv,1
B/O034_11.csv,0
C/N077_8.csv,0
E/S072_18.csv,1
D/F023_12.csv,0
C/N008_14.csv,0
E/S007_2.csv,1
D/F016_15.csv,0
C/N059_7.csv,0
E/S079_5.csv,1
B/O032_1.csv,0
E/S041_7.csv,1
D/F094_13.csv,0
B/O057_12.csv,0
D/F080_15.csv,0
E/S061_28.csv,1
D/F100_5.csv,0
E/S039_30.csv,1
E/S054_23.csv,1
C/N003_16.csv,0
B/O001_4.csv,0
E/S052_2.csv,1
C/N007_11.csv,0
B/O057_4.csv,0
E/S051_10.csv,1
B/O013_11.csv,0
E/S069_32.csv,1
E/S097_30.csv,1
E/S080_7.csv,1
D/F077_12.csv,0
D/F091_7.csv,0
B/O087_4.csv,0
E/S032_26.csv,1
C/N072_11.csv,0
E/S085_9.csv,1
E/S016_6.csv,1
C/N066_14.csv,0
C/N067_11.csv,0
E/S089_28.csv,1
E/S079_1.csv,1
E/S003_32.csv,1
E/S035_7.csv,1
E/S057_3.csv,1
B/O098_3.csv,0
C/N086_16.csv,0
E/S045_22.csv,1
B/O020_5.csv,0
B/O023_5.csv,0
C/N072_7.csv,0
B/O031_8.csv,0
E/S084_33.csv,1
B/O097_3.csv,0
E/S010_25.csv,1
D/F044_1.csv,0
B/O094_12.csv,0
E/S083_10.csv,1
E/S073_7.csv,1
B/O064_12.csv,0
C/N068_9.csv,0
