edf_dir,label
E/S097_2.csv,1
A/Z067_5.csv,0
E/S053_5.csv,1
E/S012_31.csv,1
E/S065_7.csv,1
E/S026_1.csv,1
E/S064_19.csv,1
E/S096_3.csv,1
A/Z014_15.csv,0
E/S056_5.csv,1
A/Z100_15.csv,0
E/S059_26.csv,1
A/Z047_16.csv,0
E/S100_5.csv,1
A/Z077_12.csv,0
A/Z091_8.csv,0
E/S038_13.csv,1
E/S012_14.csv,1
A/Z016_5.csv,0
E/S055_30.csv,1
E/S022_11.csv,1
E/S073_29.csv,1
E/S077_5.csv,1
A/Z019_16.csv,0
E/S057_9.csv,1
A/Z047_4.csv,0
E/S097_7.csv,1
E/S014_11.csv,1
A/Z054_9.csv,0
A/Z099_12.csv,0
A/Z097_15.csv,0
A/Z015_11.csv,0
E/S081_6.csv,1
A/Z055_16.csv,0
E/S017_8.csv,1
E/S049_12.csv,1
E/S041_6.csv,1
A/Z006_1.csv,0
E/S090_1.csv,1
E/S017_29.csv,1
E/S003_29.csv,1
A/Z007_12.csv,0
E/S057_12.csv,1
A/Z019_11.csv,0
A/Z055_6.csv,0
A/Z019_2.csv,0
E/S003_30.csv,1
A/Z012_5.csv,0
A/Z009_1.csv,0
E/S065_10.csv,1
A/Z048_12.csv,0
E/S092_27.csv,1
E/S100_19.csv,1
E/S069_2.csv,1
E/S063_15.csv,1
E/S054_27.csv,1
E/S045_10.csv,1
E/S025_16.csv,1
A/Z071_7.csv,0
E/S085_31.csv,1
A/Z095_3.csv,0
E/S011_16.csv,1
A/Z096_7.csv,0
A/Z031_16.csv,0
A/Z085_3.csv,0
A/Z095_16.csv,0
E/S046_16.csv,1
A/Z034_15.csv,0
E/S095_7.csv,1
E/S054_7.csv,1
E/S086_6.csv,1
E/S086_25.csv,1
A/Z006_3.csv,0
E/S027_13.csv,1
E/S001_11.csv,1
E/S025_33.csv,1
E/S009_33.csv,1
E/S084_11.csv,1
E/S054_21.csv,1
E/S092_8.csv,1
E/S010_4.csv,1
A/Z007_9.csv,0
E/S073_21.csv,1
E/S007_5.csv,1
A/Z016_2.csv,0
E/S043_18.csv,1
E/S019_20.csv,1
E/S063_8.csv,1
E/S067_17.csv,1
A/Z054_2.csv,0
E/S075_33.csv,1
E/S054_23.csv,1
E/S018_32.csv,1
A/Z064_15.csv,0
E/S089_23.csv,1
E/S079_9.csv,1
E/S056_19.csv,1
E/S039_2.csv,1
E/S038_32.csv,1
A/Z088_5.csv,0
A/Z017_3.csv,0
E/S087_11.csv,1
A/Z086_6.csv,0
A/Z062_10.csv,0
E/S051_31.csv,1
E/S096_13.csv,1
E/S023_24.csv,1
E/S070_17.csv,1
A/Z054_5.csv,0
E/S083_8.csv,1
A/Z003_10.csv,0
E/S086_24.csv,1
E/S003_26.csv,1
E/S023_14.csv,1
E/S087_23.csv,1
A/Z095_10.csv,0
A/Z058_6.csv,0
A/Z095_7.csv,0
E/S001_7.csv,1
E/S049_31.csv,1
A/Z005_1.csv,0
E/S005_28.csv,1
E/S053_11.csv,1
A/Z098_2.csv,0
E/S021_15.csv,1
E/S084_19.csv,1
E/S052_6.csv,1
E/S079_21.csv,1
A/Z083_2.csv,0
E/S059_22.csv,1
A/Z057_11.csv,0
A/Z050_13.csv,0
A/Z067_7.csv,0
E/S034_20.csv,1
E/S097_31.csv,1
E/S046_2.csv,1
E/S044_18.csv,1
E/S014_33.csv,1
A/Z078_1.csv,0
E/S050_30.csv,1
E/S085_33.csv,1
E/S045_21.csv,1
E/S010_32.csv,1
E/S030_2.csv,1
A/Z071_15.csv,0
E/S001_8.csv,1
E/S048_29.csv,1
E/S087_20.csv,1
E/S003_21.csv,1
E/S074_14.csv,1
E/S076_15.csv,1
A/Z082_15.csv,0
E/S088_30.csv,1
E/S015_18.csv,1
A/Z022_3.csv,0
E/S055_25.csv,1
A/Z050_6.csv,0
E/S075_13.csv,1
E/S072_29.csv,1
E/S095_14.csv,1
E/S011_13.csv,1
E/S080_16.csv,1
E/S033_3.csv,1
A/Z018_3.csv,0
E/S016_14.csv,1
A/Z060_5.csv,0
A/Z005_12.csv,0
E/S070_4.csv,1
E/S062_5.csv,1
E/S066_10.csv,1
E/S003_33.csv,1
A/Z070_16.csv,0
E/S058_10.csv,1
A/Z014_3.csv,0
E/S082_14.csv,1
E/S059_28.csv,1
E/S070_9.csv,1
E/S079_25.csv,1
E/S050_10.csv,1
A/Z037_5.csv,0
E/S027_4.csv,1
E/S025_19.csv,1
E/S070_27.csv,1
E/S032_25.csv,1
E/S027_11.csv,1
A/Z069_15.csv,0
A/Z024_13.csv,0
E/S050_4.csv,1
E/S032_12.csv,1
E/S090_26.csv,1
A/Z047_15.csv,0
E/S011_6.csv,1
E/S094_29.csv,1
A/Z046_8.csv,0
E/S049_1.csv,1
E/S076_13.csv,1
A/Z010_8.csv,0
E/S009_19.csv,1
E/S017_3.csv,1
E/S070_18.csv,1
A/Z064_4.csv,0
A/Z062_12.csv,0
E/S005_20.csv,1
A/Z091_2.csv,0
E/S099_26.csv,1
E/S048_28.csv,1
A/Z077_2.csv,0
A/Z013_13.csv,0
A/Z028_13.csv,0
E/S043_9.csv,1
E/S088_28.csv,1
E/S044_6.csv,1
E/S041_16.csv,1
A/Z050_2.csv,0
E/S079_33.csv,1
E/S079_32.csv,1
E/S061_4.csv,1
A/Z015_7.csv,0
E/S036_29.csv,1
A/Z034_14.csv,0
A/Z091_3.csv,0
E/S009_17.csv,1
A/Z002_12.csv,0
A/Z097_7.csv,0
A/Z056_11.csv,0
A/Z033_10.csv,0
E/S096_31.csv,1
A/Z013_12.csv,0
E/S034_25.csv,1
