edf_dir,label
ictal/ictal23_3.csv,1
interictal/interictal21_4.csv,0
ictal/ictal9_4.csv,1
interictal/interictal17_3.csv,0
ictal/ictal13_7.csv,1
ictal/ictal6_8.csv,1
ictal/ictal10_5.csv,1
ictal/ictal38_3.csv,1
ictal/ictal12_5.csv,1
interictal/interictal25_3.csv,0
interictal/interictal31_3.csv,0
ictal/ictal45_4.csv,1
ictal/ictal13_5.csv,1
ictal/ictal22_2.csv,1
interictal/interictal39_1.csv,0
ictal/ictal5_7.csv,1
ictal/ictal30_4.csv,1
ictal/ictal45_7.csv,1
ictal/ictal28_7.csv,1
interictal/interictal19_3.csv,0
ictal/ictal6_1.csv,1
ictal/ictal32_6.csv,1
interictal/interictal44_3.csv,0
ictal/ictal46_5.csv,1
ictal/ictal30_2.csv,1
ictal/ictal48_7.csv,1
interictal/interictal39_2.csv,0
interictal/interictal29_3.csv,0
ictal/ictal8_8.csv,1
ictal/ictal44_1.csv,1
ictal/ictal37_8.csv,1
ictal/ictal46_2.csv,1
ictal/ictal25_4.csv,1
ictal/ictal9_5.csv,1
ictal/ictal36_5.csv,1
interictal/interictal3_4.csv,0
interictal/interictal35_4.csv,0
interictal/interictal39_3.csv,0
ictal/ictal8_4.csv,1
ictal/ictal2_1.csv,1
ictal/ictal42_7.csv,1
ictal/ictal31_5.csv,1
ictal/ictal27_4.csv,1
interictal/interictal48_4.csv,0
ictal/ictal24_1.csv,1
ictal/ictal38_5.csv,1
ictal/ictal18_4.csv,1
ictal/ictal41_2.csv,1
interictal/interictal47_2.csv,0
ictal/ictal40_5.csv,1
interictal/interictal47_3.csv,0
interictal/interictal30_1.csv,0
ictal/ictal20_5.csv,1
ictal/ictal18_3.csv,1
ictal/ictal21_5.csv,1
ictal/ictal15_5.csv,1
interictal/interictal40_1.csv,0
ictal/ictal23_7.csv,1
interictal/interictal30_2.csv,0
ictal/ictal8_7.csv,1
interictal/interictal17_2.csv,0
interictal/interictal50_3.csv,0
interictal/interictal9_2.csv,0
ictal/ictal21_4.csv,1
interictal/interictal34_1.csv,0
ictal/ictal17_5.csv,1
ictal/ictal24_3.csv,1
ictal/ictal19_8.csv,1
ictal/ictal37_3.csv,1
ictal/ictal50_6.csv,1
ictal/ictal11_5.csv,1
ictal/ictal41_5.csv,1
ictal/ictal36_7.csv,1
interictal/interictal1_3.csv,0
ictal/ictal21_6.csv,1
ictal/ictal49_4.csv,1
interictal/interictal31_2.csv,0
ictal/ictal32_7.csv,1
interictal/interictal7_3.csv,0
ictal/ictal20_2.csv,1
interictal/interictal45_4.csv,0
ictal/ictal32_3.csv,1
ictal/ictal25_8.csv,1
ictal/ictal11_4.csv,1
ictal/ictal41_7.csv,1
ictal/ictal2_8.csv,1
interictal/interictal15_3.csv,0
interictal/interictal38_4.csv,0
ictal/ictal39_1.csv,1
ictal/ictal14_6.csv,1
ictal/ictal23_8.csv,1
ictal/ictal27_3.csv,1
ictal/ictal2_5.csv,1
interictal/interictal27_1.csv,0
ictal/ictal26_8.csv,1
interictal/interictal10_3.csv,0
ictal/ictal13_8.csv,1
ictal/ictal37_4.csv,1
interictal/interictal21_1.csv,0
interictal/interictal43_3.csv,0
ictal/ictal17_7.csv,1
interictal/interictal38_1.csv,0
ictal/ictal3_1.csv,1
ictal/ictal38_4.csv,1
ictal/ictal28_2.csv,1
ictal/ictal4_6.csv,1
ictal/ictal7_8.csv,1
ictal/ictal7_1.csv,1
interictal/interictal37_4.csv,0
ictal/ictal26_6.csv,1
ictal/ictal21_3.csv,1
ictal/ictal12_7.csv,1
interictal/interictal22_4.csv,0
interictal/interictal12_3.csv,0
ictal/ictal2_6.csv,1
ictal/ictal5_2.csv,1
ictal/ictal21_8.csv,1
ictal/ictal2_4.csv,1
ictal/ictal10_7.csv,1
interictal/interictal16_2.csv,0
ictal/ictal49_1.csv,1
ictal/ictal30_6.csv,1
interictal/interictal20_1.csv,0
ictal/ictal22_6.csv,1
interictal/interictal12_4.csv,0
interictal/interictal27_4.csv,0
ictal/ictal30_5.csv,1
interictal/interictal25_1.csv,0
ictal/ictal7_4.csv,1
ictal/ictal33_3.csv,1
ictal/ictal14_1.csv,1
ictal/ictal9_7.csv,1
interictal/interictal38_2.csv,0
ictal/ictal36_6.csv,1
interictal/interictal11_2.csv,0
ictal/ictal39_2.csv,1
interictal/interictal5_1.csv,0
ictal/ictal44_5.csv,1
ictal/ictal15_4.csv,1
ictal/ictal42_3.csv,1
ictal/ictal11_6.csv,1
interictal/interictal11_4.csv,0
ictal/ictal15_8.csv,1
ictal/ictal45_5.csv,1
ictal/ictal6_4.csv,1
ictal/ictal35_5.csv,1
ictal/ictal18_1.csv,1
ictal/ictal10_4.csv,1
ictal/ictal36_1.csv,1
ictal/ictal44_2.csv,1
ictal/ictal48_4.csv,1
interictal/interictal35_1.csv,0
interictal/interictal49_1.csv,0
interictal/interictal49_4.csv,0
interictal/interictal40_3.csv,0
ictal/ictal44_4.csv,1
interictal/interictal29_1.csv,0
interictal/interictal38_3.csv,0
ictal/ictal36_8.csv,1
interictal/interictal12_2.csv,0
ictal/ictal10_6.csv,1
ictal/ictal33_2.csv,1
ictal/ictal22_4.csv,1
ictal/ictal34_7.csv,1
interictal/interictal24_3.csv,0
ictal/ictal12_8.csv,1
interictal/interictal46_1.csv,0
ictal/ictal28_1.csv,1
ictal/ictal25_3.csv,1
ictal/ictal50_8.csv,1
ictal/ictal31_6.csv,1
interictal/interictal16_4.csv,0
ictal/ictal24_7.csv,1
interictal/interictal23_2.csv,0
interictal/interictal27_2.csv,0
ictal/ictal46_1.csv,1
interictal/interictal44_4.csv,0
ictal/ictal23_4.csv,1
ictal/ictal27_5.csv,1
ictal/ictal1_1.csv,1
ictal/ictal22_5.csv,1
ictal/ictal22_3.csv,1
ictal/ictal39_7.csv,1
interictal/interictal31_1.csv,0
interictal/interictal48_2.csv,0
interictal/interictal40_2.csv,0
interictal/interictal23_4.csv,0
interictal/interictal47_4.csv,0
interictal/interictal21_2.csv,0
ictal/ictal17_2.csv,1
ictal/ictal11_2.csv,1
ictal/ictal6_6.csv,1
ictal/ictal9_2.csv,1
interictal/interictal42_4.csv,0
ictal/ictal3_7.csv,1
ictal/ictal5_3.csv,1
ictal/ictal44_6.csv,1
ictal/ictal35_1.csv,1
interictal/interictal15_4.csv,0
ictal/ictal47_3.csv,1
ictal/ictal11_7.csv,1
ictal/ictal49_8.csv,1
interictal/interictal32_4.csv,0
ictal/ictal19_1.csv,1
ictal/ictal1_6.csv,1
interictal/interictal33_4.csv,0
ictal/ictal50_3.csv,1
ictal/ictal41_1.csv,1
ictal/ictal29_7.csv,1
interictal/interictal41_4.csv,0
ictal/ictal6_3.csv,1
ictal/ictal50_5.csv,1
ictal/ictal36_4.csv,1
interictal/interictal45_2.csv,0
ictal/ictal43_2.csv,1
ictal/ictal16_3.csv,1
ictal/ictal6_7.csv,1
ictal/ictal42_2.csv,1
ictal/ictal13_3.csv,1
ictal/ictal47_7.csv,1
ictal/ictal31_8.csv,1
ictal/ictal32_5.csv,1
ictal/ictal29_3.csv,1
ictal/ictal4_7.csv,1
ictal/ictal15_7.csv,1
interictal/interictal36_1.csv,0
ictal/ictal32_2.csv,1
interictal/interictal36_4.csv,0
interictal/interictal2_4.csv,0
ictal/ictal11_3.csv,1
ictal/ictal1_7.csv,1
ictal/ictal11_1.csv,1
interictal/interictal35_2.csv,0
interictal/interictal27_3.csv,0
ictal/ictal21_1.csv,1
interictal/interictal39_4.csv,0
ictal/ictal22_7.csv,1
interictal/interictal9_4.csv,0
ictal/ictal5_6.csv,1
interictal/interictal26_4.csv,0
interictal/interictal5_3.csv,0
interictal/interictal46_4.csv,0
ictal/ictal1_8.csv,1
ictal/ictal17_8.csv,1
ictal/ictal2_3.csv,1
interictal/interictal24_2.csv,0
ictal/ictal34_1.csv,1
interictal/interictal31_4.csv,0
ictal/ictal19_4.csv,1
ictal/ictal41_6.csv,1
ictal/ictal25_2.csv,1
