edf_dir,label
E/S043_10.csv,1
B/O024_13.csv,0
B/O031_5.csv,0
E/S033_14.csv,1
B/O082_10.csv,0
B/O044_5.csv,0
E/S016_1.csv,1
B/O034_10.csv,0
E/S094_11.csv,1
B/O013_6.csv,0
B/O067_7.csv,0
E/S068_9.csv,1
B/O019_5.csv,0
E/S044_5.csv,1
E/S015_4.csv,1
E/S023_6.csv,1
E/S071_10.csv,1
B/O090_5.csv,0
E/S081_6.csv,1
E/S061_6.csv,1
E/S091_4.csv,1
B/O093_1.csv,0
B/O008_10.csv,0
B/O069_3.csv,0
E/S051_15.csv,1
B/O092_13.csv,0
B/O064_9.csv,0
E/S034_10.csv,1
B/O024_10.csv,0
B/O003_1.csv,0
B/O008_4.csv,0
E/S034_6.csv,1
E/S048_4.csv,1
B/O026_3.csv,0
B/O036_9.csv,0
B/O041_13.csv,0
E/S054_4.csv,1
B/O013_5.csv,0
E/S083_10.csv,1
E/S040_3.csv,1
E/S025_6.csv,1
B/O088_14.csv,0
B/O031_12.csv,0
B/O033_10.csv,0
B/O003_12.csv,0
B/O086_7.csv,0
E/S063_7.csv,1
B/O006_4.csv,0
E/S047_11.csv,1
B/O022_7.csv,0
B/O001_5.csv,0
E/S070_11.csv,1
E/S032_15.csv,1
E/S060_11.csv,1
E/S056_6.csv,1
B/O055_9.csv,0
B/O067_14.csv,0
B/O008_11.csv,0
E/S012_14.csv,1
B/O074_9.csv,0
B/O022_10.csv,0
E/S058_2.csv,1
B/O061_1.csv,0
E/S073_13.csv,1
B/O014_15.csv,0
B/O017_3.csv,0
E/S004_9.csv,1
E/S053_15.csv,1
B/O076_14.csv,0
E/S077_4.csv,1
B/O020_5.csv,0
B/O050_15.csv,0
B/O100_13.csv,0
B/O069_2.csv,0
E/S008_9.csv,1
E/S041_11.csv,1
E/S034_7.csv,1
B/O043_5.csv,0
E/S013_7.csv,1
E/S078_13.csv,1
B/O019_15.csv,0
B/O100_11.csv,0
B/O097_11.csv,0
B/O078_12.csv,0
B/O098_2.csv,0
B/O088_12.csv,0
E/S054_7.csv,1
E/S056_1.csv,1
B/O005_4.csv,0
B/O059_1.csv,0
E/S048_8.csv,1
B/O060_16.csv,0
B/O049_2.csv,0
E/S019_4.csv,1
B/O093_13.csv,0
E/S032_12.csv,1
E/S076_8.csv,1
B/O081_7.csv,0
E/S039_8.csv,1
E/S030_9.csv,1
E/S011_1.csv,1
E/S056_4.csv,1
E/S095_12.csv,1
B/O001_1.csv,0
E/S045_7.csv,1
B/O003_5.csv,0
E/S026_6.csv,1
E/S029_6.csv,1
B/O086_11.csv,0
E/S069_5.csv,1
B/O033_6.csv,0
B/O010_1.csv,0
E/S045_15.csv,1
B/O095_12.csv,0
E/S049_7.csv,1
E/S067_9.csv,1
E/S087_2.csv,1
B/O099_4.csv,0
B/O088_4.csv,0
B/O035_9.csv,0
B/O030_4.csv,0
B/O020_7.csv,0
E/S071_15.csv,1
B/O092_16.csv,0
B/O019_12.csv,0
B/O092_15.csv,0
E/S044_13.csv,1
E/S068_6.csv,1
B/O031_15.csv,0
B/O006_11.csv,0
E/S064_16.csv,1
E/S063_15.csv,1
B/O070_4.csv,0
E/S054_6.csv,1
B/O065_10.csv,0
B/O033_3.csv,0
B/O092_5.csv,0
E/S015_9.csv,1
E/S049_10.csv,1
E/S082_10.csv,1
B/O058_4.csv,0
B/O058_1.csv,0
E/S096_8.csv,1
E/S027_9.csv,1
E/S033_7.csv,1
B/O020_10.csv,0
E/S050_4.csv,1
B/O071_3.csv,0
E/S041_13.csv,1
B/O011_7.csv,0
B/O077_1.csv,0
B/O094_2.csv,0
B/O080_2.csv,0
B/O073_15.csv,0
E/S038_6.csv,1
B/O036_3.csv,0
